folio	codigo	descripcion	marca	cantidad	precio	categoria
2868	50138	CAR MILKARAMEL SDO 24/100 DLR	DLR	2	0.972	PRODUCTOS DE CONFITERIA
2868	50233	CAR MILKARAMEL FRESA 24/100 DLR	DLR	2	1.45	PRODUCTOS DE CONFITERIA
2868	50223	CAR LITO 24/100PZ DLR	DLR	2	0.92	PRODUCTOS DE CONFITERIA
2868	50222	CAR FRESITA 24/100PZ DLR	DLR	2	225.372	PRODUCTOS DE CONFITERIA
2868	50288	CAR PI헤 C/24.DLR	DLR	3	1.266	PRODUCTOS DE CONFITERIA
2868	20858	PALETA MALVABONY 16/40 DLR	DLR	3	78	PRODUCTOS DE CONFITERIA
2868	120013	MAZAPAN GRANDE 20/30/28GR DLR	DLR	1	1.046	PRODUCTOS DE CONFITERIA
2868	120014	MAZAPAN CHICO 25/60/12.5GR DLR	DLR	1	0.64	PRODUCTOS DE CONFITERIA
2868	80016	PAL MINI JUMBO SDA 25/50PZ DLR	DLR	1	0.463	PRODUCTOS DE CONFITERIA
2868	80288	PAL MINI CHUPETA 25/50 DLR	DLR	1	10.095	PRODUCTOS DE CONFITERIA
2868	80264	PAL JUMBO PINTACOLORES 24/25 DLR	DLR	2	28.52	PRODUCTOS DE CONFITERIA
2868	90094	BOMBON BIANCHI FLOR 15/400 DLR	DLR	4	51.6	PRODUCTOS DE CONFITERIA
2868	90092	BOMBON BIANCHI CORAZON 15/400 DLR	DLR	2	25.8	PRODUCTOS DE CONFITERIA
2868	80463	PAL MANITA 16GR 24/40 VERO	VERO	1	21.223	PRODUCTOS DE CONFITERIA
2869	50010	CHOCORETAS 6/KG RICOLINO	RICOLINO	2	58.95	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2869	90017	BOMBON MINI MINI 4/30/28GR DLR	DLR	5	33.005	PRODUCTOS DE CONFITERIA
2869	90082	BOMBON GIGANTE 15/400GR DLR	DLR	10	123	PRODUCTOS DE CONFITERIA
2869	90083	BOMBON MEDIANO 15/400GR DLR	DLR	5	64.5	PRODUCTOS DE CONFITERIA
2869	90087	BOMBON SUPER GTE BCO/ROSA C/5 DLR	DLR	5	15.74	PRODUCTOS DE CONFITERIA
2869	90043	BOMBON SUPER GTE COLORES C/5 DLR	DLR	5	70.6	PRODUCTOS DE CONFITERIA
2869	90002	BOMBON MINI MINI 5/50/15GR DLR	DLR	10	100.44	PRODUCTOS DE CONFITERIA
2869	50273	CAR MILKARAMEL CAFE 24/100 DLR	DLR	2	0.972	PRODUCTOS DE CONFITERIA
2869	50138	CAR MILKARAMEL SDO 24/100 DLR	DLR	2	0.972	PRODUCTOS DE CONFITERIA
2869	50233	CAR MILKARAMEL FRESA 24/100 DLR	DLR	2	1.45	PRODUCTOS DE CONFITERIA
2869	50223	CAR LITO 24/100PZ DLR	DLR	2	0.92	PRODUCTOS DE CONFITERIA
2869	50222	CAR FRESITA 24/100PZ DLR	DLR	2	225.372	PRODUCTOS DE CONFITERIA
2869	50288	CAR PI헤 C/24.DLR	DLR	3	1.266	PRODUCTOS DE CONFITERIA
2869	20858	PALETA MALVABONY 16/40 DLR	DLR	3	78	PRODUCTOS DE CONFITERIA
2869	120013	MAZAPAN GRANDE 20/30/28GR DLR	DLR	1	1.046	PRODUCTOS DE CONFITERIA
2869	120014	MAZAPAN CHICO 25/60/12.5GR DLR	DLR	1	0.64	PRODUCTOS DE CONFITERIA
2869	80016	PAL MINI JUMBO SDA 25/50PZ DLR	DLR	1	0.463	PRODUCTOS DE CONFITERIA
2869	80288	PAL MINI CHUPETA 25/50 DLR	DLR	1	10.095	PRODUCTOS DE CONFITERIA
2869	80264	PAL JUMBO PINTACOLORES 24/25 DLR	DLR	2	28.52	PRODUCTOS DE CONFITERIA
2869	90094	BOMBON BIANCHI FLOR 15/400 DLR	DLR	4	51.6	PRODUCTOS DE CONFITERIA
2869	90092	BOMBON BIANCHI CORAZON 15/400 DLR	DLR	2	25.8	PRODUCTOS DE CONFITERIA
2869	80463	PAL MANITA 16GR 24/40 VERO	VERO	1	21.223	PRODUCTOS DE CONFITERIA
2870	150063	CHETO BOLA C/QUESO 10/25 TOTIS	TOTIS	150	125.25	BOTANAS
2870	150190	MEGA DONA S/SALSA 10/24 TOTIS	TOTIS	220	948.64	BOTANAS
2870	150130	MEGA DONA C/CHILE 10/24 TOTIS	TOTIS	200	0.8	BOTANAS
2871	150077	MEGA PARTY MIX 10/30 TOTIS	TOTIS	150	1251.75	BOTANAS
2871	150015	MEGA PALOMITAS CH 10/24 TOTIS	TOTIS	180	2.7	BOTANAS
2871	150063	CHETO BOLA C/QUESO 10/25 TOTIS	TOTIS	50	41.75	BOTANAS
2872	360214	CUCHARA CHICA BLANCA 60/50 MARGARITA	MARGARITA	1	3.793	Subfamilia de Varios
2873	360214	CUCHARA CHICA BLANCA 60/50 MARGARITA	MARGARITA	1	3.793	Subfamilia de Varios
2874	20405	NUCITA TRISABOR 24/16 NUTRESA	NUTRESA	161	1342.257	PRODUCTOS DE CONFITERIA
2874	20193	NUCITA CHOC/VAINI 24/16PZ NUTRESA	NUTRESA	46	39.744	PRODUCTOS DE CONFITERIA
2874	20143	NUCITA CHOC/FRESA 24/16PZ NUTRESA	NUTRESA	23	12.328	PRODUCTOS DE CONFITERIA
2874	20335	NUCITA BARRITA 24/16/10GR NUTRESA	NUTRESA	46	493.718	PRODUCTOS DE CONFITERIA
2874	20904	NUCITA TRISABOR TRIANGULO 24/12 NUTRESA	NUTRESA	10	202	PRODUCTOS DE CONFITERIA
2874	21013	PALETA NUCITA 24/12/15GR NUTRESA	NUTRESA	240	5304	PRODUCTOS DE CONFITERIA
2874	21018	NUCITA CONFITES 24/12/20GR NUTRESA	NUTRESA	240	7056	PRODUCTOS DE CONFITERIA
2874	20463	CREMINO BICOLOR 16/24 NUTRESA	NUTRESA	80	162.88	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2874	20126	CREMINO BLANCO 16/24 NUTRESA	NUTRESA	20	361	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2874	20699	CREMINO VIT 8/50 NUTRESA	NUTRESA	10	1624.33	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2874	21012	CREMINO CREMA DE AVELL. 24/12/26GR NUTRESA	NUTRESA	120	3528	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2874	20651	FRATELO 24/16/10GR NUTRESA	NUTRESA	46	830.3	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2874	20666	CHOKATO 24/12 NUTRESA	NUTRESA	50	1035	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2874	20016	MUIBON AVELLANA  24/15 NUTRESA	NUTRESA	66	1074.018	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2874	20354	MUIBON AVELLANA VIT 6/40/22GR NUTRESA	NUTRESA	10	1556.14	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2874	20943	BALONES BOLSA 10/200 NUTRESA	NUTRESA	10	44	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2874	20492	DISPONIBLE	NUTRESA	20	636	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2874	20568	MONEDA ORO CHOC 18/48 NUTRESA	NUTRESA	80	1512	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2874	20698	NUCITA TRISABOR VIT 6/54PZ NUTRESA	NUTRESA	10	353.1	PRODUCTOS DE CONFITERIA
2875	210536	ENVASE 1000ML SUAVE 20/25 REYMA	REYMA	1	15.674	Subfamilia de Varios
2876	180719	CHAROLA MARIEL 855 10/50 REYMA	REYMA	9	66.69	Subfamilia de Varios
2877	180719	CHAROLA MARIEL 855 10/50 REYMA	REYMA	9	66.69	Subfamilia de Varios
2878	180719	CHAROLA MARIEL 855 10/50 REYMA	REYMA	10	74.1	Subfamilia de Varios
2879	180719	CHAROLA MARIEL 855 10/50 REYMA	REYMA	10	74.1	Subfamilia de Varios
2880	210363	ENVASE 32J32 946ML 20/15 DART	DART	4	0.364	Subfamilia de Varios
2880	210469	VASO 14J16 50/20 DART	DART	1	21.891	Subfamilia de Varios
2880	210387	TAPA 32SL TRANSL.P/POP 5/100 DART	DART	2	43.57	Subfamilia de Varios
2881	210363	ENVASE 32J32 946ML 20/15 DART	DART	4	0.364	Subfamilia de Varios
2881	210469	VASO 14J16 50/20 DART	DART	1	21.891	Subfamilia de Varios
2881	210387	TAPA 32SL TRANSL.P/POP 5/100 DART	DART	2	43.57	Subfamilia de Varios
2882	210536	ENVASE 1000ML SUAVE 20/25 REYMA	REYMA	1	15.674	Subfamilia de Varios
2883	210536	ENVASE 1000ML SUAVE 20/25 REYMA	REYMA	1	15.674	Subfamilia de Varios
2884	150053	MEGA DONA C/CHILE 10/24/18GR GONAC	GONAC	6	87.666	BOTANAS
2884	150049	MEGA CHETO QUESO 10/24/18GR GONAC	GONAC	6	82.308	BOTANAS
2884	150342	MEGA HOT CHILI MIX 10/24/22GR GONAC	GONAC	100	2530	BOTANAS
2884	150309	MEGA DONA CON SALSA 10/24 GONAC	GONAC	3	72	BOTANAS
2884	150006	DISPONIBLE	GONAC	5	4.3	Subfamilia de Varios
2884	150017	DISPONIBLE	GONAC	5	7.5	Subfamilia de Varios
2884	150341	KIUBO RE-MIX 8/10/42GR GONAC	GONAC	40	1012	BOTANAS
2884	140595	BUBBALOO FRESA 32/50/5.8GR ADAMS	ADAMS	96	3552	Subfamilia de Varios
2884	140608	BUBBALOO GARRA 32/60 ADAMS	ADAMS	160	3552	Subfamilia de Varios
2884	140593	BUBBALOO MENTA 32/50/5.8GR ADAMS	ADAMS	96	3552	Subfamilia de Varios
2884	140592	BUBBALOO PLATANO 32/50/5.8GR ADAMS	ADAMS	96	3552	Subfamilia de Varios
2884	80470	BUBBAXTREME FRESA 16/20 ADAMS	ADAMS	3	56.865	PRODUCTOS DE CONFITERIA
2884	80471	BUBBAXTREME MORA AZUL 16/20 ADAMS	ADAMS	4	75.82	PRODUCTOS DE CONFITERIA
2884	140159	CLORETS 2 S 32/60 ADAMS	ADAMS	5	162.545	Subfamilia de Varios
2884	50025	HALLS MIEL 48/16PZ ADAMS	ADAMS	5	193.5	PRODUCTOS DE CONFITERIA
2884	50264	HALLS MORA 48/16 ADAMS	ADAMS	5	4.03	PRODUCTOS DE CONFITERIA
2884	140602	TRIDENT WHITE 4 S MENTA 40/40 ADAMS	ADAMS	3	123.645	Subfamilia de Varios
2884	140594	BUBBALOO MORA AZUL 32/50/5.8GR ADAMS	ADAMS	96	3552	Subfamilia de Varios
2884	140125	MAX AIR 2 DENTYNE ICE BLUE  32/100 ADAMS	ADAMS	3	93.48	Subfamilia de Varios
2884	20943	BALONES BOLSA 10/200 NUTRESA	NUTRESA	2	8.8	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2884	150050	DONA ENCH 10/25 TOTIS	TOTIS	12	111.012	BOTANAS
2884	150063	CHETO BOLA C/QUESO 10/25 TOTIS	TOTIS	6	5.01	BOTANAS
2884	150011	DONA SIN SALSA 10/25 TOTIS	TOTIS	10	72.56	BOTANAS
2884	150015	MEGA PALOMITAS CH 10/24 TOTIS	TOTIS	6	0.09	BOTANAS
2884	150089	MEGA PALOMITA QUESO CHEDAR 10/24 TOTIS	TOTIS	5	73.05	BOTANAS
2884	150130	MEGA DONA C/CHILE 10/24 TOTIS	TOTIS	10	0.04	BOTANAS
2884	150190	MEGA DONA S/SALSA 10/24 TOTIS	TOTIS	5	21.56	BOTANAS
2884	150039	MEGA CHETO BOLA QUESO 10/24 TOTIS	TOTIS	5	3.805	BOTANAS
2884	150077	MEGA PARTY MIX 10/30 TOTIS	TOTIS	5	41.725	BOTANAS
2884	50109	DAMY 12/100PZ MONTES	MONTES	10	270.27	PRODUCTOS DE CONFITERIA
2884	50156	RICOS BESOS 20/100PZ MONTES	MONTES	3	58.62	PRODUCTOS DE CONFITERIA
2884	50811	CAR. TOFY 24/170GR MONTES	MONTES	3	36.9	PRODUCTOS DE CONFITERIA
2884	20366	ANDINETA MIX BOLSA 20/500GR MONTES	MONTES	1	14.545	PRODUCTOS DE CONFITERIA
2884	10245	BOCADIN CHOC BLS 12/50 BARCEL	BARCEL	12	210	PRODUCTOS DE CONFITERIA
2884	150044	TORTILLA NACHOS 3/1KG. BARCEL	BARCEL	5	30.5	BOTANAS
2884	20039	DUVALIN TRISABOR 24/18PZ BARCEL	BARCEL	12	125.004	PRODUCTOS DE CONFITERIA
2884	20069	DUVALIN AVE-FSA 24/18 BARCEL	BARCEL	6	59.862	PRODUCTOS DE CONFITERIA
2884	20526	DUVALIN AFVC 24/12 BARCEL	BARCEL	4	39.904	PRODUCTOS DE CONFITERIA
2884	20070	DUVALIN AVE-VAIN 24/18 BARCEL	BARCEL	6	7.272	PRODUCTOS DE CONFITERIA
2884	80029	PALETON TIRA 50/10PZ BARCEL	BARCEL	8	0.808	PRODUCTOS DE CONFITERIA
2884	380034	OBLEA TIRA 14GR CORONADO 45/6PZ BARCEL	BARCEL	225	1845	PRODUCTOS DE CONFITERIA
2884	50397	PAQUETE DIVERSION 6/1.5KG BARCEL	BARCEL	10	83	PRODUCTOS DE CONFITERIA
2884	50136	PANDITA 10/KG RICOLINO	RICOLINO	10	226.8	PRODUCTOS DE CONFITERIA
2884	50172	DULCIGOMAS 10/KG RICOLINO	RICOLINO	5	102.51	PRODUCTOS DE CONFITERIA
2884	20023	LUNETA 6/KG RICOLINO	RICOLINO	5	70	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2884	50084	KRANKY 6/KG RICOLINO	RICOLINO	5	183.735	ALEMNTOS PREPARADOS A BASE CEREAL
2884	380001	OBLEA TIRA 50/10PZ BARCEL	BARCEL	6	28.674	PRODUCTOS DE CONFITERIA
2884	150014	SABRISURTIDO 1/30PZ ALEGRO	ALEGRO	30	2108.46	BOTANAS
2884	150036	DISPONIBLE	ALEGRO	5	50	BOTANAS
2884	90083	BOMBON MEDIANO 15/400GR DLR	DLR	5	64.5	PRODUCTOS DE CONFITERIA
2884	90082	BOMBON GIGANTE 15/400GR DLR	DLR	15	184.5	PRODUCTOS DE CONFITERIA
2884	90017	BOMBON MINI MINI 4/30/28GR DLR	DLR	10	66.01	PRODUCTOS DE CONFITERIA
2884	90002	BOMBON MINI MINI 5/50/15GR DLR	DLR	5	50.22	PRODUCTOS DE CONFITERIA
2884	90043	BOMBON SUPER GTE COLORES C/5 DLR	DLR	5	70.6	PRODUCTOS DE CONFITERIA
2884	90087	BOMBON SUPER GTE BCO/ROSA C/5 DLR	DLR	10	31.48	PRODUCTOS DE CONFITERIA
2884	90011	BOMBON CHOC.20/50PZ DLR	DLR	15	20.34	PRODUCTOS DE CONFITERIA
2884	290081	DISPONIBLE	GONAC	15	294	Subfamilia de Varios
2884	140102	BABY BABU 24/100PZ DLR	DLR	2	23.398	Subfamilia de Varios
2884	50058	CAR C/CHICLE 24/100 DLR	DLR	3	1.266	PRODUCTOS DE CONFITERIA
2884	50253	CHOC MINI COCONUGS 18/24 DLR	DLR	2	34.75	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2884	10044	CHOC MINI DRUMS 16/24 DLR	DLR	2	16.82	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2884	20274	CHOC MINI NUGS 18/24 DLR	DLR	2	21.678	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2884	20278	CHOC MINI SUIZO 25/25 DLR	DLR	3	41.247	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2884	20276	CHOC SUIZO 20/16PZ DLR	DLR	2	35.936	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2884	20373	CHOC SUIZO C/ALMENDRA 20/16 DLR	DLR	2	35.936	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2884	120014	MAZAPAN CHICO 25/60/12.5GR DLR	DLR	7	4.48	PRODUCTOS DE CONFITERIA
2884	120013	MAZAPAN GRANDE 20/30/28GR DLR	DLR	7	7.322	PRODUCTOS DE CONFITERIA
2884	40106	SALSA BOTANERA CLASICA 12/1.5LT PALMEX	PALMEX	4	60.8	Subfamilia de Varios
2884	40108	SALSA BOTANERA CLASICA 12/1LT PALMEX	PALMEX	4	41.2	Subfamilia de Varios
2884	40116	SALSA BOTANERA CLASICA 24/500ML PALMEX	PALMEX	48	316.8	Subfamilia de Varios
2884	40107	SALSA BOTANERA CLASICA 6/4.1LT PALMEX	PALMEX	2	65.4	Subfamilia de Varios
2884	40109	SALSA 12/1000LT DON VASCO	DON VASCO	2	15.666	Subfamilia de Varios
2884	40013	SALSA 20/500ML DON VASCO	DON VASCO	3	14.001	Subfamilia de Varios
2884	40095	SALSA 3/5 LT DON VASCO	DON VASCO	16	469.328	Subfamilia de Varios
2884	40118	SALSA TAXQUE헤 6/4LT JOSEFINA	JOSEFINA	2	18.4	Subfamilia de Varios
2884	40133	SALSA V.NEGRA 12/1LT DLR	DLR	2	16.364	Subfamilia de Varios
2884	40243	SALSA V.ROJA 12/1LT DLR	DLR	2	14.848	Subfamilia de Varios
2884	150128	MINICUADRO PAPA 15KG.PALMEX	PALMEX	1	13.914	BOTANAS
2884	150121	MINIRUEDA C/15KG.PALMEX	PALMEX	1	12.003	BOTANAS
2884	150098	PASTA OLA C/20 PALMEX	PALMEX	1	11.035	BOTANAS
2884	150120	RUEDA C/15KG. PALMEX	PALMEX	1	10.337	BOTANAS
2885	150053	MEGA DONA C/CHILE 10/24/18GR GONAC	GONAC	6	87.666	BOTANAS
2885	150049	MEGA CHETO QUESO 10/24/18GR GONAC	GONAC	6	82.308	BOTANAS
2885	150342	MEGA HOT CHILI MIX 10/24/22GR GONAC	GONAC	100	2530	BOTANAS
2885	150309	MEGA DONA CON SALSA 10/24 GONAC	GONAC	3	72	BOTANAS
2885	150006	DISPONIBLE	GONAC	5	4.3	Subfamilia de Varios
2885	150017	DISPONIBLE	GONAC	5	7.5	Subfamilia de Varios
2885	150341	KIUBO RE-MIX 8/10/42GR GONAC	GONAC	40	1012	BOTANAS
2885	140595	BUBBALOO FRESA 32/50/5.8GR ADAMS	ADAMS	96	3552	Subfamilia de Varios
2885	140608	BUBBALOO GARRA 32/60 ADAMS	ADAMS	160	3552	Subfamilia de Varios
2885	140593	BUBBALOO MENTA 32/50/5.8GR ADAMS	ADAMS	96	3552	Subfamilia de Varios
2885	140592	BUBBALOO PLATANO 32/50/5.8GR ADAMS	ADAMS	96	3552	Subfamilia de Varios
2885	80470	BUBBAXTREME FRESA 16/20 ADAMS	ADAMS	3	56.865	PRODUCTOS DE CONFITERIA
2885	80471	BUBBAXTREME MORA AZUL 16/20 ADAMS	ADAMS	4	75.82	PRODUCTOS DE CONFITERIA
2885	140159	CLORETS 2 S 32/60 ADAMS	ADAMS	5	162.545	Subfamilia de Varios
2885	50025	HALLS MIEL 48/16PZ ADAMS	ADAMS	5	193.5	PRODUCTOS DE CONFITERIA
2885	50264	HALLS MORA 48/16 ADAMS	ADAMS	5	4.03	PRODUCTOS DE CONFITERIA
2885	140602	TRIDENT WHITE 4 S MENTA 40/40 ADAMS	ADAMS	3	123.645	Subfamilia de Varios
2885	140594	BUBBALOO MORA AZUL 32/50/5.8GR ADAMS	ADAMS	96	3552	Subfamilia de Varios
2885	140125	MAX AIR 2 DENTYNE ICE BLUE  32/100 ADAMS	ADAMS	3	93.48	Subfamilia de Varios
2885	20943	BALONES BOLSA 10/200 NUTRESA	NUTRESA	2	8.8	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2885	150050	DONA ENCH 10/25 TOTIS	TOTIS	12	111.012	BOTANAS
2885	150063	CHETO BOLA C/QUESO 10/25 TOTIS	TOTIS	6	5.01	BOTANAS
2885	150011	DONA SIN SALSA 10/25 TOTIS	TOTIS	10	72.56	BOTANAS
2885	150015	MEGA PALOMITAS CH 10/24 TOTIS	TOTIS	6	0.09	BOTANAS
2885	150089	MEGA PALOMITA QUESO CHEDAR 10/24 TOTIS	TOTIS	5	73.05	BOTANAS
2885	150130	MEGA DONA C/CHILE 10/24 TOTIS	TOTIS	10	0.04	BOTANAS
2885	150190	MEGA DONA S/SALSA 10/24 TOTIS	TOTIS	5	21.56	BOTANAS
2885	150039	MEGA CHETO BOLA QUESO 10/24 TOTIS	TOTIS	5	3.805	BOTANAS
2885	150077	MEGA PARTY MIX 10/30 TOTIS	TOTIS	5	41.725	BOTANAS
2885	50109	DAMY 12/100PZ MONTES	MONTES	10	270.27	PRODUCTOS DE CONFITERIA
2885	50156	RICOS BESOS 20/100PZ MONTES	MONTES	3	58.62	PRODUCTOS DE CONFITERIA
2885	50811	CAR. TOFY 24/170GR MONTES	MONTES	3	36.9	PRODUCTOS DE CONFITERIA
2885	20366	ANDINETA MIX BOLSA 20/500GR MONTES	MONTES	1	14.545	PRODUCTOS DE CONFITERIA
2885	10245	BOCADIN CHOC BLS 12/50 BARCEL	BARCEL	12	210	PRODUCTOS DE CONFITERIA
2885	150044	TORTILLA NACHOS 3/1KG. BARCEL	BARCEL	5	30.5	BOTANAS
2885	20039	DUVALIN TRISABOR 24/18PZ BARCEL	BARCEL	12	125.004	PRODUCTOS DE CONFITERIA
2885	20069	DUVALIN AVE-FSA 24/18 BARCEL	BARCEL	6	59.862	PRODUCTOS DE CONFITERIA
2885	20526	DUVALIN AFVC 24/12 BARCEL	BARCEL	4	39.904	PRODUCTOS DE CONFITERIA
2885	20070	DUVALIN AVE-VAIN 24/18 BARCEL	BARCEL	6	7.272	PRODUCTOS DE CONFITERIA
2885	80029	PALETON TIRA 50/10PZ BARCEL	BARCEL	8	0.808	PRODUCTOS DE CONFITERIA
2885	380034	OBLEA TIRA 14GR CORONADO 45/6PZ BARCEL	BARCEL	225	1845	PRODUCTOS DE CONFITERIA
2885	50397	PAQUETE DIVERSION 6/1.5KG BARCEL	BARCEL	10	83	PRODUCTOS DE CONFITERIA
2885	50136	PANDITA 10/KG RICOLINO	RICOLINO	10	226.8	PRODUCTOS DE CONFITERIA
2885	50172	DULCIGOMAS 10/KG RICOLINO	RICOLINO	5	102.51	PRODUCTOS DE CONFITERIA
2885	20023	LUNETA 6/KG RICOLINO	RICOLINO	5	70	CHOCOLATES Y DEMAS PROD DERIVADOS CACAO
2885	50084	KRANKY 6/KG RICOLINO	RICOLINO	5	183.735	ALEMNTOS PREPARADOS A BASE CEREAL
2885	380001	OBLEA TIRA 50/10PZ BARCEL	BARCEL	6	28.674	PRODUCTOS DE CONFITERIA
2885	150014	SABRISURTIDO 1/30PZ ALEGRO	ALEGRO	30	2108.46	BOTANAS
2885	150036	DISPONIBLE	ALEGRO	5	50	BOTANAS
2885	90083	BOMBON MEDIANO 15/400GR DLR	DLR	5	64.5	PRODUCTOS DE CONFITERIA
